instrument_id,option_type,strike_price,execution,expiration_in_mnths,number_of_instruments,und_spot_1,und_spot_2,und_spot_3,und_spot_4,und_spot_5,und_vol_1,und_vol_2,und_vol_3,und_vol_4,und_vol_5,und_corr_mat_00,und_corr_mat_01,und_corr_mat_02,und_corr_mat_03,und_corr_mat_04,und_corr_mat_10,und_corr_mat_11,und_corr_mat_12,und_corr_mat_13,und_corr_mat_14,und_corr_mat_20,und_corr_mat_21,und_corr_mat_22,und_corr_mat_23,und_corr_mat_24,und_corr_mat_30,und_corr_mat_31,und_corr_mat_32,und_corr_mat_33,und_corr_mat_34,und_corr_mat_40,und_corr_mat_41,und_corr_mat_42,und_corr_mat_43,und_corr_mat_44,earliest_date,latest_date,payoff_at_expiry
695,Put,97,European,3,5,80,95,100,100,100,0.126728659,0.374361014,0.309432795,0.405207056,0.282890133,1,0.086088263,-0.163425838,0.071193708,0.11859938,0.223667653,1,0.062410508,0.109888352,0.121952633,-0.073703564,0.428710064,1,0.772360388,0.60204885,0.912392346,0.552570349,0.809133673,1,0.908847265,0.921224564,0.619264381,0.801007168,0.900410359,1,0,0,FALSE
696,Call,85,European,3,5,70,105,100,100,100,0.204929986,0.273697993,0.26536218,0.194865815,0.349297908,1,0.108477542,-0.125677296,0.060445765,0.107217912,0.238219054,1,0.109067185,0.074220876,0.060914714,-0.103100661,0.449191209,1,0.719683124,0.627397117,0.98484868,0.513168103,0.863747018,1,0.981895796,0.876034745,0.63207627,0.83417284,0.954933506,1,0,0,FALSE
697,Put,96,European,6,5,102,105,100,100,100,0.124327084,0.156852772,0.392910342,0.313688939,0.134842158,1,0.057411797,-0.085104376,0.058149427,0.049493414,0.205126632,1,0.128790437,0.084366007,0.122909656,-0.051180304,0.472716928,1,0.740203812,0.632000795,0.958487112,0.596382356,0.867259264,1,0.918371048,0.878341077,0.657016368,0.838353156,0.939624552,1,0,0,FALSE
698,Call,100,European,3,5,100,100,100,100,100,0.41733257,0.378375444,0.291285597,0.351862042,0.397975664,1,0.123078498,-0.076793734,0.086128703,0.106675577,0.217588964,1,0.079538438,0.040786972,0.102011417,-0.115333407,0.445448135,1,0.784922916,0.675995924,0.973875038,0.54826745,0.839144995,1,0.905495981,0.857543152,0.637352033,0.784801777,0.928030585,1,0,0,FALSE
699,Call,85,European,3,5,100,105,100,100,100,0.367217483,0.25095955,0.413526732,0.41571073,0.217230465,1,0.094758457,-0.123188974,0.035599317,0.112120017,0.236389907,1,0.083389937,0.066536182,0.140430211,-0.06935716,0.496923952,1,0.728590846,0.692878335,0.919599232,0.531352878,0.80831853,1,0.987177464,0.900608913,0.689233885,0.874750675,0.883912412,1,0,0,FALSE
700,Put,95,European,6,5,100,105,100,100,100,0.309693309,0.430925612,0.282650056,0.365850742,0.215093017,1,0.113077837,-0.10462378,0.051423441,0.046530802,0.185064559,1,0.077425224,0.086565423,0.142326629,-0.028038021,0.457753331,1,0.718998922,0.649609793,0.975886441,0.56738833,0.803954627,1,0.938870138,0.8625537,0.652590943,0.846555498,0.895755998,1,0,0,FALSE
701,Call,50,American,0,5,70,105,100,100,100,0.224253794,0.374546471,0.384533968,0.307283446,0.374663823,1,0.117715801,-0.158349379,0.072695181,0.127785827,0.191834284,1,0.136452871,0.053094116,0.073533488,-0.078769463,0.446972082,1,0.7493572,0.699971055,0.913759905,0.519109134,0.899736817,1,0.933098409,0.89997525,0.612126184,0.825713966,0.882395627,1,3,9,TRUE
702,Put,97,European,3,5,80,95,100,100,100,0.284235648,0.160842451,0.239869783,0.255414834,0.308033715,1,0.111862839,-0.156358327,0.131216925,0.068681183,0.179288256,1,0.137490942,0.103102238,0.11149402,-0.047681731,0.420292375,1,0.763736509,0.674473102,0.942444254,0.585260955,0.866813726,1,0.927350847,0.90644392,0.590307421,0.850184626,0.962562815,1,0,0,FALSE
703,Call,85,European,3,5,70,105,100,100,100,0.151081987,0.369017028,0.299220083,0.155991182,0.103977109,1,0.130091555,-0.164085662,0.060983549,0.08177106,0.245141985,1,0.111995353,0.039585239,0.050926029,-0.028508158,0.400757568,1,0.740664277,0.698042694,0.98363179,0.51703042,0.869949603,1,0.995686772,0.859206153,0.689222183,0.818547876,0.892888113,1,0,0,FALSE
704,Put,96,European,6,5,102,105,100,100,100,0.281338224,0.29951287,0.423415296,0.239921903,0.106950389,1,0.050765416,-0.078251237,0.079028058,0.061456322,0.161660877,1,0.13765229,0.061684495,0.073270102,-0.04722157,0.41195859,1,0.760145958,0.685326223,0.960306329,0.582310336,0.813900433,1,0.909378021,0.882036338,0.623944693,0.818330155,0.952601688,1,0,0,FALSE
705,Put,89,American,0,5,79,105,100,100,100,0.368333223,0.253442927,0.256368752,0.391297174,0.385152748,1,0.097036633,-0.091061947,0.079263232,0.089629234,0.244734237,1,0.125907101,0.10317292,0.088405076,-0.092833523,0.412838962,1,0.779477588,0.690716719,0.948941443,0.583950944,0.828312872,1,0.980062224,0.869231246,0.619630477,0.83132989,0.91167966,1,9,12,TRUE
706,Call,40,European,3,5,100,100,100,110,100,0.393671357,0.278648071,0.220001333,0.175759533,0.280957731,1,0.1466224,-0.151082853,0.058768798,0.061185374,0.247385372,1,0.143962628,0.112431621,0.139454053,-0.03662714,0.429456516,1,0.799596791,0.605659989,0.982733671,0.59015549,0.857698545,1,0.925881716,0.903960584,0.665518827,0.811617824,0.922505221,1,0,0,FALSE
707,Call,97,European,3,5,100,105,105,100,100,0.248681158,0.415185701,0.410976292,0.193035397,0.129846486,1,0.11387472,-0.09085592,0.125400366,0.062093901,0.186937466,1,0.122522942,0.083292886,0.134177038,-0.073356054,0.400171672,1,0.77102194,0.674479014,0.904574814,0.505350141,0.824671308,1,0.911715363,0.925024618,0.668968292,0.800614182,0.928534077,1,0,0,FALSE
708,Put,188,European,6,5,100,105,100,105,100,0.142411552,0.418118771,0.153446761,0.275177077,0.282857443,1,0.142140376,-0.126881132,0.040949633,0.135242689,0.230105118,1,0.086076498,0.028857679,0.110628152,-0.025490361,0.433031008,1,0.718544691,0.695763341,0.911346097,0.556927716,0.805945304,1,0.911135273,0.884300304,0.604946623,0.793345084,0.957787051,1,0,0,FALSE
709,Call,58,American,0,5,70,105,99,100,95,0.15801292,0.252558987,0.215823437,0.210474689,0.103876486,1,0.063146762,-0.152273294,0.073491845,0.036712579,0.164241714,1,0.105279841,0.031658595,0.141415423,-0.046473794,0.491157407,1,0.770984714,0.638194629,0.923059404,0.597834839,0.802611179,1,0.902986398,0.89255177,0.662165966,0.862103693,0.94862305,1,6,9,TRUE
710,Put,140,European,3,5,100,95,70,80,100,0.182870598,0.434888933,0.212921422,0.343873317,0.135775434,1,0.138762943,-0.116894607,0.068302926,0.109246402,0.232917887,1,0.087125092,0.087369321,0.119852864,-0.057951977,0.422690736,1,0.739390941,0.644108311,0.960339132,0.552204388,0.864150569,1,0.938460494,0.876523232,0.641619187,0.807227653,0.904788101,1,0,0,FALSE
711,Call,20,European,3,5,70,105,100,100,100,0.210330572,0.404169966,0.372171183,0.222987253,0.259385229,1,0.146787896,-0.149644051,0.115648085,0.073241684,0.239331592,1,0.156884949,0.056071679,0.061202824,-0.036659169,0.495417706,1,0.719700859,0.636973153,0.946890531,0.581103537,0.854220956,1,0.979565505,0.894281017,0.596448076,0.871325014,0.967892378,1,0,0,FALSE
712,Put,120,European,6,5,102,105,100,100,100,0.274180214,0.349183238,0.368195309,0.395315881,0.231359856,1,0.057833225,-0.168887539,0.060944766,0.045617743,0.236653199,1,0.065874598,0.082486799,0.110134951,-0.037064068,0.474238818,1,0.794057888,0.622816037,0.992273306,0.583331335,0.878512827,1,0.99228327,0.862214513,0.648060269,0.826313573,0.913369966,1,0,0,FALSE
713,Put,102,American,0,5,79,105,100,100,100,0.345499771,0.348110016,0.300632572,0.345895996,0.257456332,1,0.071530079,-0.123273841,0.107855915,0.131312065,0.165412342,1,0.069931445,0.099714583,0.144617682,-0.03884269,0.454705448,1,0.755552486,0.622439314,0.901794676,0.58337716,0.83102333,1,0.94836953,0.929440372,0.688756717,0.860397836,0.93356479,1,3,12,FALSE
714,Call,101,European,3,5,100,100,100,100,100,0.384809061,0.265996082,0.351163117,0.190266472,0.138838491,1,0.119911802,-0.126183559,0.053211222,0.106079649,0.253915226,1,0.147635111,0.032912328,0.137513313,-0.055793537,0.470060743,1,0.715793095,0.68304142,0.949704917,0.504874867,0.894023158,1,0.904181152,0.910638576,0.613882307,0.845164809,0.87137387,1,0,0,FALSE
715,Call,78,European,3,5,100,105,100,100,100,0.275039697,0.417127307,0.186642756,0.325195307,0.36776105,1,0.058754635,-0.102592252,0.052077427,0.063549029,0.201614629,1,0.146116612,0.109646125,0.118050036,-0.055025247,0.480418038,1,0.701271838,0.670073659,0.931822716,0.516586682,0.805457786,1,0.953652944,0.93275359,0.640784583,0.832122592,0.961801853,1,0,0,FALSE
716,Put,99,European,6,5,100,105,100,100,100,0.269250064,0.331344596,0.183269873,0.41982457,0.323155018,1,0.062294752,-0.153725385,0.114302453,0.094361447,0.207670427,1,0.158142229,0.047560406,0.119539358,-0.051162045,0.473584398,1,0.787871449,0.610778529,0.956101277,0.551451805,0.813392927,1,0.936914399,0.865365892,0.683907783,0.800676297,0.871169751,1,0,0,FALSE
717,Call,65,American,0,5,70,105,100,100,100,0.246940519,0.259342136,0.344355852,0.2974113,0.318614282,1,0.127188164,-0.135421161,0.116698387,0.076162681,0.204261452,1,0.070301985,0.031405862,0.051608321,-0.104744706,0.429430058,1,0.743713124,0.684724602,0.960019482,0.519915381,0.803264059,1,0.952357896,0.905394249,0.688432557,0.874111393,0.945257083,1,3,9,TRUE
718,Put,97,European,3,5,80,95,100,100,100,0.143646191,0.391315587,0.311612692,0.414972386,0.36004111,1,0.109049628,-0.133339341,0.108106178,0.124703181,0.199606955,1,0.128147845,0.067578348,0.081166231,-0.05317326,0.475122498,1,0.788812586,0.637820056,0.98290113,0.580849763,0.821467883,1,0.973396251,0.946064198,0.6330636,0.87025624,0.928117019,1,0,0,FALSE
719,Call,85,European,3,5,70,105,100,100,100,0.268170087,0.323565774,0.344944856,0.356697858,0.160032698,1,0.120651136,-0.089373156,0.074854036,0.091258806,0.216927509,1,0.090750173,0.103039332,0.078154057,-0.025360765,0.409999579,1,0.721083763,0.660167077,0.937009955,0.57911519,0.872830837,1,0.970260953,0.949843232,0.6172687,0.833884745,0.969410621,1,0,0,FALSE
720,Put,96,European,6,5,102,105,100,100,100,0.275297584,0.354677595,0.228811689,0.220659852,0.217047364,1,0.052881118,-0.087731923,0.043337889,0.08880517,0.237040104,1,0.115192672,0.050902827,0.053774177,-0.101399832,0.451019926,1,0.794489916,0.680352139,0.938067545,0.549470733,0.873097739,1,0.94759982,0.941437109,0.596413707,0.790511347,0.955649681,1,0,0,FALSE
721,Call,99,European,3,5,100,105,105,100,100,0.371559972,0.302424155,0.278194143,0.156922323,0.365983854,1,0.145263217,-0.141062207,0.05790548,0.057110348,0.202443794,1,0.101033547,0.045477676,0.128907612,-0.082995797,0.435842521,1,0.706298919,0.694855829,0.900042709,0.577241044,0.805554862,1,0.906573448,0.93490817,0.59818765,0.846655838,0.879590167,1,0,0,FALSE
722,Put,190,European,6,5,100,105,100,105,100,0.356756931,0.15775388,0.180538453,0.273197039,0.233856911,1,0.071270363,-0.109243781,0.121301332,0.109923906,0.16909022,1,0.121933105,0.079103837,0.129096628,-0.043193277,0.436539239,1,0.752148158,0.604497281,0.97765169,0.519491433,0.860613173,1,0.909778895,0.875607682,0.686379391,0.81102131,0.8832882,1,0,0,FALSE
723,Call,85,European,3,5,100,105,100,100,100,0.353276722,0.256814721,0.401047807,0.235862727,0.175164845,1,0.092349091,-0.160179751,0.11820132,0.118618096,0.201251033,1,0.060522259,0.032703276,0.110583617,-0.036953002,0.459033944,1,0.76464197,0.661547591,0.98401491,0.557928547,0.813229538,1,0.99989883,0.874159849,0.643934153,0.806047235,0.952190177,1,0,0,FALSE
724,Put,95,European,6,5,100,105,100,100,100,0.343335907,0.198310111,0.229238112,0.299228869,0.111839918,1,0.109669488,-0.142705806,0.061042368,0.106367488,0.200091523,1,0.135348651,0.04555642,0.050914594,-0.078231049,0.416657411,1,0.735601621,0.622148803,0.912041135,0.51104642,0.872425307,1,0.962679501,0.910162675,0.689744564,0.84987369,0.876813139,1,0,0,FALSE
725,Call,50,American,0,5,70,105,100,100,100,0.392877307,0.431031192,0.440681539,0.310180258,0.1767749,1,0.105315594,-0.084965244,0.068278515,0.111880346,0.207149731,1,0.136545174,0.062838698,0.07624893,-0.069957264,0.425959922,1,0.770045285,0.660779501,0.970907377,0.522962095,0.881618943,1,0.961416713,0.937092364,0.647518858,0.809127806,0.886936388,1,3,9,TRUE
726,Put,97,European,3,5,80,95,100,100,100,0.265446384,0.337592493,0.232723373,0.270012239,0.211801586,1,0.075755895,-0.118904399,0.064705065,0.112769522,0.16510266,1,0.106818019,0.101190171,0.106620142,-0.04259172,0.45681162,1,0.754153422,0.661788324,0.915591223,0.508455758,0.848976092,1,0.901690293,0.882229136,0.66353349,0.837071506,0.967993733,1,0,0,FALSE
727,Put,97,American,0,5,79,105,100,100,100,0.38452304,0.213037562,0.220493246,0.394805832,0.183552352,1,0.127358511,-0.148711275,0.048053368,0.045002359,0.181915979,1,0.124820847,0.034258692,0.104024876,-0.029620287,0.409509582,1,0.725477083,0.65460544,0.951916604,0.565045781,0.857116428,1,0.942929845,0.91939059,0.681330313,0.792775282,0.897640176,1,9,12,TRUE
728,Call,10,European,3,5,100,100,100,110,100,0.411260274,0.261357622,0.346834222,0.135713331,0.162637376,1,0.107512347,-0.132570618,0.061080287,0.080482814,0.207604083,1,0.105627476,0.042874275,0.057272204,-0.05221167,0.497272222,1,0.736012364,0.671816311,0.995877477,0.5577136,0.808673588,1,0.931404944,0.879697807,0.655911539,0.822569965,0.952910907,1,0,0,FALSE
729,Call,99,European,3,5,100,105,105,100,100,0.197790325,0.201008499,0.266296323,0.226696006,0.359941002,1,0.050070306,-0.119319804,0.071570688,0.090523928,0.162632902,1,0.067042879,0.091906026,0.105979951,-0.081236627,0.444748469,1,0.764597248,0.658236151,0.903330795,0.555571192,0.841444716,1,0.994743092,0.886793142,0.68892272,0.800084486,0.917743803,1,0,0,FALSE
730,Put,190,European,6,5,100,105,100,105,100,0.130213015,0.365636265,0.427434253,0.398032907,0.193629763,1,0.118965321,-0.09061177,0.102125566,0.094208941,0.166167671,1,0.101434594,0.049089934,0.070941591,-0.108186336,0.431397425,1,0.790413003,0.633322089,0.951156154,0.577439066,0.896443594,1,0.984804777,0.908153069,0.614928822,0.83844065,0.92770863,1,0,0,FALSE
731,Call,68,American,0,5,70,105,99,100,95,0.258336047,0.147679846,0.357792718,0.269834512,0.146887711,1,0.055260875,-0.119004169,0.038076057,0.119994649,0.231241752,1,0.09923816,0.05733004,0.06944568,-0.111339965,0.492812761,1,0.748501627,0.631129007,0.957976594,0.577864116,0.840750755,1,0.968901495,0.930346367,0.679642437,0.875827522,0.95697957,1,6,9,TRUE
732,Put,142,European,3,5,100,95,70,80,100,0.263648047,0.410384827,0.226395603,0.253980575,0.320130455,1,0.055150743,-0.169424768,0.059995006,0.119144544,0.215265844,1,0.148294526,0.026849943,0.115898437,-0.06129139,0.420004159,1,0.758662526,0.664542539,0.954303012,0.575082327,0.8342646,1,0.914604963,0.875893849,0.648219234,0.834424066,0.89718993,1,0,0,FALSE
733,Call,97,European,3,5,70,105,100,100,100,0.354535936,0.251541417,0.446152063,0.355478332,0.203804357,1,0.090134332,-0.162171277,0.037568871,0.080785918,0.19250638,1,0.148845113,0.084627277,0.148074051,-0.023501038,0.492195559,1,0.731941349,0.604708164,0.917627111,0.588559299,0.891050782,1,0.929042787,0.851912099,0.61169364,0.82358294,0.967949559,1,0,0,FALSE
734,Put,125,European,6,5,102,105,100,100,100,0.332218577,0.326274641,0.26278902,0.393182813,0.397781042,1,0.053202046,-0.090905867,0.061114107,0.094506529,0.22375813,1,0.077690984,0.024030005,0.098723257,-0.047920609,0.496255364,1,0.72334422,0.698154951,0.927225229,0.507419368,0.83526558,1,0.989209457,0.935089573,0.646414347,0.781705526,0.870820287,1,0,0,FALSE
735,Put,135,American,0,5,79,105,100,100,100,0.246431239,0.249332082,0.193726816,0.26945944,0.165924654,1,0.05054545,-0.164114235,0.052796051,0.111325818,0.238440545,1,0.095690488,0.036294988,0.092498235,-0.046361101,0.451900385,1,0.73349756,0.64382785,0.913396565,0.552068628,0.858827062,1,0.970865952,0.918070562,0.656514726,0.846712331,0.937131553,1,3,6,FALSE
736,Put,99,European,6,5,100,105,100,100,100,0.390101602,0.153081509,0.344617128,0.373077875,0.332003531,1,0.121911598,-0.080293417,0.125070357,0.127364887,0.204089517,1,0.074698244,0.102549998,0.067684505,-0.052417727,0.482761525,1,0.788418834,0.651408846,0.990730197,0.523668414,0.896712974,1,0.939192653,0.91518112,0.624330315,0.803342767,0.938628973,1,0,0,FALSE
737,Call,65,American,0,5,70,105,100,100,100,0.193185308,0.384701388,0.333141311,0.359082197,0.263104523,1,0.114605041,-0.075600445,0.083879685,0.087567551,0.226308189,1,0.130160259,0.071634869,0.127694719,-0.028074984,0.481147169,1,0.758744375,0.673541024,0.918455106,0.582734779,0.877118381,1,0.99492341,0.884251224,0.610965174,0.86660317,0.934584565,1,3,9,TRUE
738,Put,97,European,3,5,80,95,100,100,100,0.408539273,0.14818169,0.325143669,0.346329201,0.321087324,1,0.058725059,-0.111795438,0.036278785,0.107034809,0.246306494,1,0.151108285,0.044661655,0.081753439,-0.069927382,0.4698767,1,0.763983752,0.622119161,0.97128514,0.554991336,0.827627223,1,0.941397192,0.854011688,0.659108427,0.819828886,0.964583143,1,0,0,FALSE
739,Call,85,European,3,5,70,105,100,100,100,0.206662885,0.167811755,0.385024287,0.233593765,0.27160132,1,0.139650269,-0.130992164,0.042145979,0.051879049,0.18128839,1,0.110939446,0.08202117,0.111301576,-0.090893166,0.40072512,1,0.74594213,0.614921561,0.958046784,0.520035089,0.884152747,1,0.944199795,0.855800071,0.647388611,0.785203315,0.940967439,1,0,0,FALSE
740,Put,96,European,6,5,102,105,100,100,100,0.198832567,0.276658172,0.315685513,0.23622996,0.290957137,1,0.07548472,-0.094746921,0.078966568,0.088890481,0.177681366,1,0.072120794,0.026609337,0.135308593,-0.075232842,0.436302223,1,0.754381098,0.699188489,0.905638874,0.56101032,0.869311828,1,0.926111419,0.933524257,0.590572182,0.791873196,0.884975808,1,0,0,FALSE
741,Put,97,American,0,5,79,105,100,100,100,0.279272844,0.209641626,0.382531468,0.292364478,0.332305497,1,0.060708948,-0.128089545,0.046030196,0.044781832,0.254737184,1,0.079867461,0.088731185,0.100812134,-0.089980432,0.488443448,1,0.701250956,0.678286695,0.905829793,0.573295128,0.897514772,1,0.912305411,0.882918555,0.593512204,0.849257086,0.968746382,1,9,12,TRUE
742,Call,10,European,3,5,100,100,100,110,100,0.390533385,0.349949609,0.197789173,0.429884408,0.229521057,1,0.131527657,-0.101532534,0.053016394,0.051593364,0.181739386,1,0.101443284,0.101635004,0.135214748,-0.034324427,0.453078272,1,0.744723094,0.602590959,0.997644651,0.545736669,0.839808641,1,0.983022782,0.856595335,0.601818774,0.783248767,0.891890983,1,0,0,FALSE
743,Call,99,European,3,5,100,105,105,100,100,0.193436066,0.437984754,0.364529614,0.158141241,0.310795833,1,0.074116718,-0.093916412,0.130386443,0.054631193,0.23594109,1,0.150035191,0.034898285,0.085999344,-0.065764446,0.427487312,1,0.72206431,0.698416917,0.987303581,0.504403145,0.851269168,1,0.956520763,0.893468471,0.619790444,0.842068735,0.948941119,1,0,0,FALSE
744,Put,190,European,6,5,100,105,100,105,100,0.398040122,0.165394461,0.198332301,0.202177996,0.279940967,1,0.072366568,-0.109985916,0.086096602,0.101834054,0.223018647,1,0.128696034,0.068125252,0.08510744,-0.10309137,0.467336252,1,0.783418928,0.60883314,0.947828289,0.585070163,0.874741267,1,0.958211093,0.890691669,0.603091544,0.803805248,0.875251111,1,0,0,FALSE
745,Call,85,European,3,5,100,105,100,100,100,0.254872574,0.224803838,0.3285794,0.262718847,0.194144744,1,0.058665193,-0.154928973,0.078959377,0.089765468,0.163000021,1,0.127962699,0.034917923,0.054571055,-0.057534766,0.482455023,1,0.761145418,0.691765454,0.929313045,0.57873283,0.805782171,1,0.921062437,0.907613469,0.609544489,0.820086949,0.937438218,1,0,0,FALSE
746,Put,95,European,6,5,100,105,100,100,100,0.201149919,0.25486339,0.182096755,0.36930525,0.262166893,1,0.125423068,-0.106856033,0.109956868,0.038651063,0.235809535,1,0.137631223,0.03842498,0.077977964,-0.069808065,0.487278512,1,0.747227509,0.671972931,0.920986126,0.541540372,0.832219071,1,0.938977947,0.927099101,0.656811267,0.868508175,0.930338145,1,0,0,FALSE
747,Call,50,American,0,5,70,105,100,100,100,0.327800045,0.387299205,0.394732581,0.145293523,0.334717419,1,0.088927534,-0.162378779,0.071962071,0.056846977,0.250143629,1,0.129997332,0.106950199,0.119003927,-0.063862983,0.476211176,1,0.720242586,0.665824937,0.921821887,0.531422102,0.811912068,1,0.942865229,0.912829978,0.640110818,0.859092296,0.933016925,1,3,9,TRUE
748,Put,97,European,3,5,80,95,100,100,100,0.30010458,0.216463255,0.345141974,0.370877084,0.150231794,1,0.089971935,-0.075365819,0.05798778,0.129645549,0.18483833,1,0.134277042,0.113228068,0.101672324,-0.096463575,0.486329018,1,0.758252121,0.671296805,0.925002151,0.571448589,0.849355282,1,0.95205189,0.854703205,0.650915106,0.801579448,0.965252305,1,0,0,FALSE
749,Call,85,European,3,5,70,105,100,100,100,0.406579834,0.387663964,0.314695876,0.245524849,0.216557357,1,0.089096488,-0.071796827,0.034185147,0.088953405,0.200131943,1,0.083234977,0.068137065,0.135687832,-0.109458995,0.430772787,1,0.733510554,0.619724765,0.955104492,0.553655652,0.887946919,1,0.995546099,0.860858603,0.652402931,0.827443881,0.940185445,1,0,0,FALSE
750,Put,96,European,6,5,102,105,100,100,100,0.380267133,0.22751987,0.335129772,0.333173692,0.293635112,1,0.144631823,-0.079432985,0.064261085,0.067693906,0.183620307,1,0.088545035,0.096075446,0.129648732,-0.099362959,0.498605447,1,0.71448863,0.645290349,0.953262268,0.508884127,0.871867033,1,0.981247052,0.916997698,0.649040301,0.874064865,0.93113094,1,0,0,FALSE
751,Call,68,American,0,5,70,105,99,100,95,0.29357365,0.150653483,0.293811342,0.276300105,0.318326952,1,0.06289187,-0.142059097,0.105931112,0.112767308,0.190508094,1,0.060779778,0.091280174,0.130688344,-0.118228411,0.411007446,1,0.733184153,0.665282866,0.908363457,0.522493511,0.842385014,1,0.955503239,0.883929284,0.658405365,0.845662392,0.929567404,1,6,9,TRUE
752,Put,142,European,3,5,100,95,70,80,100,0.323771773,0.290092521,0.166466487,0.309069907,0.248697349,1,0.063747391,-0.125401913,0.077670256,0.054038662,0.248697254,1,0.082845971,0.119738209,0.092551133,-0.070959469,0.430391532,1,0.706434179,0.63500007,0.986278573,0.595019585,0.850543932,1,0.954038782,0.868569873,0.684105705,0.794589091,0.921062538,1,0,0,FALSE
753,Call,97,European,3,5,70,105,100,100,100,0.158651607,0.277431133,0.435489234,0.284364078,0.131597819,1,0.081834327,-0.096772143,0.078035466,0.041524384,0.177051518,1,0.108244052,0.065073266,0.13228996,-0.095159355,0.48610755,1,0.750908639,0.633320217,0.930208812,0.592763474,0.833301123,1,0.950911608,0.882655445,0.602889452,0.810278921,0.948943261,1,0,0,FALSE
754,Put,125,European,6,5,102,105,100,100,100,0.22322322,0.379933416,0.348446008,0.258094084,0.348591598,1,0.139585039,-0.12176654,0.133799044,0.085362131,0.186635682,1,0.08275575,0.077188015,0.131596445,-0.062633293,0.46336907,1,0.739522171,0.620944095,0.975812651,0.553942849,0.866451262,1,0.964608432,0.852541124,0.666637023,0.833811872,0.909090934,1,0,0,FALSE
755,Put,135,American,0,5,79,105,100,100,100,0.309195714,0.308283484,0.401229209,0.324383656,0.198859005,1,0.058123989,-0.147229149,0.132752972,0.060421266,0.256710515,1,0.151673542,0.112419208,0.076498692,-0.059576878,0.425301511,1,0.785200444,0.664575228,0.929806851,0.519328345,0.852094303,1,0.917604064,0.940832195,0.662691989,0.795227473,0.901846814,1,3,6,FALSE
756,Put,99,European,6,5,100,105,100,100,100,0.322718687,0.311256372,0.397656468,0.368666009,0.385786512,1,0.072284526,-0.121344242,0.085454643,0.062533071,0.198744088,1,0.146583832,0.037095574,0.13813961,-0.107155967,0.429129682,1,0.753009053,0.68519267,0.928545554,0.542523499,0.822646718,1,0.98768363,0.874716946,0.607628577,0.798546604,0.962971142,1,0,0,FALSE
757,Call,65,American,0,5,70,105,100,100,100,0.212836478,0.231834864,0.18864076,0.273796851,0.251213323,1,0.143740623,-0.134554885,0.075320242,0.10402587,0.206408829,1,0.140743138,0.097692699,0.060975045,-0.093891996,0.489608653,1,0.760050302,0.699636259,0.981164208,0.517703837,0.898172527,1,0.928737172,0.943786856,0.608868023,0.789922294,0.914724244,1,3,9,TRUE
758,Put,97,European,3,5,80,95,100,100,100,0.22140785,0.414295194,0.358477674,0.192291531,0.228508712,1,0.14983279,-0.128265712,0.048613172,0.092785077,0.256848939,1,0.130505837,0.092606469,0.13579435,-0.048399049,0.462140544,1,0.777323551,0.616246346,0.943510397,0.577376973,0.851278142,1,0.96567693,0.871531616,0.59178952,0.792797368,0.932217545,1,0,0,FALSE
759,Call,85,European,3,5,70,105,100,100,100,0.259557707,0.237423507,0.352865702,0.187728489,0.392037301,1,0.075287051,-0.142160477,0.046682192,0.127628984,0.173143664,1,0.159516237,0.114009848,0.144432569,-0.032287958,0.49047913,1,0.785861036,0.684989242,0.932596047,0.543498354,0.859039047,1,0.925225881,0.852612026,0.646245319,0.86993643,0.933219076,1,0,0,FALSE
760,Put,96,European,6,5,102,105,100,100,100,0.358772955,0.326543838,0.353280017,0.35309892,0.200703274,1,0.126411958,-0.162202712,0.115510585,0.108389852,0.241179565,1,0.099535317,0.046500267,0.112651768,-0.034022643,0.475166826,1,0.745507904,0.675410877,0.991328393,0.545731874,0.864462214,1,0.925183087,0.894996676,0.592972148,0.830869752,0.900237728,1,0,0,FALSE
761,Put,97,American,0,5,79,105,100,100,100,0.311937486,0.280445605,0.249854318,0.237824009,0.124551036,1,0.12096579,-0.127784382,0.053057359,0.108147774,0.20488073,1,0.064555409,0.109956967,0.085530942,-0.047445345,0.401041921,1,0.738983834,0.678424508,0.935049034,0.539761058,0.81096388,1,0.915725716,0.910997399,0.626590492,0.810425308,0.890604091,1,9,12,TRUE
762,Call,10,European,3,5,100,100,100,110,100,0.247074698,0.15592802,0.263270368,0.303287506,0.348671229,1,0.052998679,-0.114804777,0.055254167,0.048424029,0.166833866,1,0.125377856,0.034258923,0.101063689,-0.108906055,0.499741536,1,0.705236582,0.661231196,0.985831761,0.521347048,0.844038685,1,0.993009387,0.929470372,0.669389234,0.836179338,0.871653727,1,0,0,FALSE
763,Call,99,European,3,5,100,105,105,100,100,0.197792976,0.385586817,0.173533746,0.423469851,0.310572376,1,0.103599044,-0.120503473,0.041648078,0.043597969,0.211474468,1,0.103034452,0.105837637,0.066575523,-0.080981182,0.482512449,1,0.729894145,0.684025783,0.920671736,0.588408548,0.843604785,1,0.917550247,0.861760212,0.647269359,0.872805064,0.946934561,1,0,0,FALSE
764,Put,190,European,6,5,100,105,100,105,100,0.249946352,0.359386757,0.393209325,0.265256227,0.332756407,1,0.116167402,-0.093455235,0.046999716,0.133076954,0.248615674,1,0.158657,0.087666574,0.084816354,-0.067196732,0.454010602,1,0.77522815,0.641809993,0.979740248,0.591420605,0.83190957,1,0.957078831,0.926533563,0.642546751,0.861246431,0.940673184,1,0,0,FALSE
